OTUs	Name	Oral_and_five_sense_organs	Skin	Circulatory_system	Urogenital_system	Digestive_system	Respiratory_system	Other(motor_and_nervous_and_endocrine_system)
otu_S003315294	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003315354	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003611506	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003611509	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003611511	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003611512	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003611514	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003611707	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003612937	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003612950	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003613444	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003613646	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614053	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614057	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614106	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614121	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614127	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614128	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614140	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614151	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614154	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614159	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614188	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614246	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614506	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003614660	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003615075	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003615738	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003617317	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003617676	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003617677	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003618022	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003618032	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003618056	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003618773	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003618774	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003710481	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003710488	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003710594	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003714256	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003714747	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003715162	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003715521	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003715599	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003716251	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003716754	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003716758	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003716759	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003716831	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717382	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717581	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717600	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717635	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717643	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717645	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717647	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717867	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717868	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717871	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717872	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717873	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003717897	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003718385	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003718614	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003719251	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003719520	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003719544	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003719548	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003719842	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003720180	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003720317	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003720430	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003720478	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003720517	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003721035	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003721050	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003721573	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003721575	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003721608	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003721612	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003721961	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003723034	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003723041	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003723061	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003723063	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003745274	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003745520	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003745583	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003745584	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003745595	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003746158	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003746748	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003746749	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003747611	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003748807	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003748808	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003748905	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003748916	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003748933	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003749500	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003749540	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003749648	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003749681	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003749689	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003749718	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003749722	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003750314	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003750490	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003750612	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003750613	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003750664	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003750842	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003751797	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003752126	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003752167	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003752495	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003753418	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003753503	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003753504	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003753505	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003753506	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003753549	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003753559	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003753566	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003753574	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003754040	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003754070	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003754358	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003755368	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003755658	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003755679	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003755822	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003755825	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003755828	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003755837	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003756912	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003788125	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003788571	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003788675	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003803460	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003803919	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003803983	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003803994	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003803997	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003804021	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003804026	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003804032	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003804034	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003804082	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003804528	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805040	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805041	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805147	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805153	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805241	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805258	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805260	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805698	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805837	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805897	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003805976	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806017	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806052	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806189	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806218	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806272	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806525	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806526	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806688	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806690	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806692	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806694	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806695	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806700	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806704	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806708	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003806721	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807071	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807180	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807275	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807577	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807584	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807585	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807586	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807590	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807596	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807598	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807610	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807614	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807616	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807620	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807623	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807624	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807625	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807626	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807629	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807630	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807631	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807633	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807635	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807636	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807639	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807643	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807644	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807645	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807653	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807654	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807656	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807658	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807659	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
